#Position (bp)	mapping quality
2.7094765415E9	59.7771879144208
2.7177245675E9	59.844777755664815
2.7259725935E9	55.42726252014086
2.7342206195E9	59.81285953632657
2.7407994975E9	49.12102207388975
2.7449235105E9	59.0411290609037
2.7507166715E9	59.235942625192926
2.7589646975E9	59.57823535163094
2.7672127235E9	58.26458719682308
2.7754607495E9	58.67793386864331
2.7837087755E9	46.25835541744017
2.7919568015E9	1.8909500599063283
2.8002048275E9	6.845893004487346
2.8084528535E9	33.858529864194715
2.8167008795E9	58.43342411379497
2.8249489055E9	53.500394033752954
2.8331969315E9	53.33404662114317
2.8414449575E9	57.826293503894306
2.8496929835E9	59.18204746557201
2.8579410095E9	58.851558423554295
2.8661890355E9	59.616255277297356
2.8744370615E9	57.718871977743184
2.880105077E9	58.587901299766195
2.8816691105E9	10.101970354552892
2.8817081685E9	3.3514025245441794
2.881815618E9	33.62803525474724
2.8819235655E9	38.08260547292027
2.8821203125E9	0.590550543659465
2.88242567E9	3.2671757746684014
2.8826085695E9	10.073411848152144
2.882755976E9	8.023086238766014
2.882939838E9	0.006040971209178696
2.8830861915E9	0.0
2.8833246155E9	0.017370201219162638
2.8835330345E9	15.742257515598412
2.8840139925E9	0.1543597042783704
2.884682622E9	0.3581773572096402
2.8849783395E9	0.027191994600788902
2.8851293765E9	7.550944317811788
2.88523294E9	0.4649712281254927
2.885380196E9	6.062771036539488
2.8855523165E9	1.4055400323040828
2.8856843195E9	1.508156399758799
2.885822535E9	8.482187450608503
2.885958065E9	4.07410174049451
2.886082272E9	4.463278008298755
2.886192519E9	3.6461712467529237
2.886295634E9	1.1297089014954904E-4
2.88640561E9	0.04931592981595186
2.8865546035E9	0.24237534211636372
2.8867224755E9	1.573949723386641
2.8868061825E9	0.0
2.886892758E9	4.405032014153916
2.887031009E9	7.028898033836305
2.8871976565E9	2.438865237374372
2.887400046E9	2.1696770186335406
2.887577206E9	0.16877218614355957
2.8877881565E9	0.0
2.8879687995E9	3.78549995340602
2.8881279725E9	5.904002451210621
2.888311843E9	1.5393410505934766
2.8884852595E9	6.921427220774855
2.8886875845E9	0.5676864627074585
