#Position (bp)	insert size
1.288943339E9	186.6579095826466
1.291282149E9	185.30457290767905
1.2913856925E9	186.22222222222223
1.2914655495E9	193.7559704732957
1.2915628205E9	175.24155405405406
1.2916163385E9	175.0
1.2916575315E9	195.07822085889572
1.291766658E9	186.45782659866614
1.291875052E9	185.2569180683668
1.291916283E9	183.3845208845209
1.293438612E9	15225.909660322814
1.2990640955E9	3477.927737100029
1.3073121215E9	3746.532293740323
1.3155601475E9	537.6602857695781
1.3238081735E9	262100.404944241
1.3320561995E9	2127.0083949022096
1.3403042255E9	1606.2017483566199
1.3485522515E9	863.1777924561098
1.3568002775E9	1974.1089651870052
1.3650483035E9	608.436265146026
1.3732963295E9	2702.273761713521
1.3815443555E9	403.99157780734953
1.3897923815E9	246.46866922316337
1.3980404075E9	1491.15776216634
1.4062884335E9	2304.3289800282582
1.4145364595E9	1499.428615541105
1.4227844855E9	420.28604872700475
1.4310325115E9	602.3772956084014
1.4392805375E9	2243.4229864067183
1.4475285635E9	1554.2292309935774
1.4557765895E9	690.7730479007012
1.4640246155E9	188.4900426742532
1.4722726415E9	521.1269674277868
1.4805206675E9	189.58789927487047
1.4887686935E9	849.7636306043528
1.4970167195E9	374.0217765205321
1.5052647455E9	203.48270656142017
1.5135127715E9	234.1352512542695
1.5217607975E9	232.41115164298145
1.5300077405E9	184.8136421602064
1.5341317535E9	0.0
1.5382568495E9	308.37738090808745
1.5465048755E9	461.99750931080524
1.5547529015E9	316.06981360929274
1.5630009275E9	372.20900994529364
1.5712489535E9	262.1084875495445
1.5794969795E9	202.03337217303547
1.5877450055E9	188.4154445250231
1.595221928E9	183.7999054523094
1.599345941E9	0.0
1.6042410575E9	5412.693188163037
1.6124890835E9	188.86072374227714
1.6207371095E9	420.78607996770467
1.6289851355E9	187.95203862504908
1.6372331615E9	188.3031269524338
1.6433209975E9	184.91547322916415
1.6474450105E9	0.0
1.6537292135E9	187.69513039464573
1.6619772395E9	202.16166815764993
1.6702252655E9	225.40412497319892
